id,comic_name,writer_name,publisher,publication_magazine,publish_number,publish_status,duration,img_url,rating
14425,無自覚ユウワク,かーみら,ぶんか社,,巻,連載中," 〜 ",,--
14426,ヤンデレ王子の逃げ腰シンデレラ,"ミユキ 柳月ほたる",アルファポリス,,巻,連載中," 〜 ",,--
14427,異世界で最強の杖に転生した俺が嫌がる少女をムリヤリ魔法少女にPする!,"桜井慎 鷹嶋大輔",スクウェア・エニックス,月刊少年ガンガン,全5巻,完結済,"2017 〜 2019",https://images-na.ssl-images-amazon.com/images/I/61epOSH1JwL.jpg,--
14428,結婚までの歩みをリレー漫画にしてみました。,"加藤マユミ 横山了一",ぶんか社,,巻,連載中," 〜 ",,--
14429,浪花任侠道,"モンキー チョップ",日本文芸社,漫画ゴラクスペシャル,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51SskahNFmL.jpg,--
14430,マザーグール,菅原キク,徳間書店,月刊COMICリュウ,4巻,連載中,"2017 〜 ",https://images-na.ssl-images-amazon.com/images/I/61G5Oi3z3ZL.jpg,--
14431,オレさまツインズ,如月清華,"グループ ゼロ",,巻,連載中," 〜 ",,--
14432,野獣化した幼なじみに処女を奪われました。,すずしろやくも,ぶんか社,,巻,連載中," 〜 ",,--
14433,いっしょけんめいハジメくん,コンタロウ,集英社,ビジネスジャンプ,全2巻,完結済,"2002 〜 2003",https://images-na.ssl-images-amazon.com/images/I/213395AN94L.jpg,--
14434,天罰!!,浦河おぺら,コアマガジン,,巻,連載中," 〜 ",,--
14435,ほっこり・箱入りネコBOYS,野中のばら,ぶんか社,,巻,連載中," 〜 ",,--
14436,"まんがグリム童話 悪女魔物語~蝮蛇草",わたなべまさこ,ぶんか社,,巻,連載中," 〜 ",,--
14437,薔薇の吐息,汐見朝子,双葉社,,全1巻,完結済,"2003 〜 2003",,--
14438,ボクを包む月の光ーぼく地球次世代編ー,,,,,,,,
14439,黒い秘密兵器,"福本和也 一峰大二",秋田書店,,全8巻,完結済,"1997 〜 1997",https://images-na.ssl-images-amazon.com/images/I/51YH7J0SK7L.jpg,--
14440,こびとねこ,相原コージ,双葉社,,巻,連載中," 〜 ",,--
14441,赤い林檎の中身事情,麻酔,白泉社,花丸,全1巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51GA3uYvQAL.jpg,--
14442,男友達がある日突然オスになりました。,漣ライカ,ぶんか社,,巻,連載中," 〜 ",,--
14443,サレ妻VS不倫女,外崎コウ,笠倉出版社,,巻,連載中," 〜 ",,--
14444,ばらの森にいた頃,雲田はるこ,祥伝社,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51r21AgT8rL.jpg,--
14445,"天医無縫 絆","伊月慶悟 地引かずや",日本文芸社,別冊漫画ゴラク,全5巻,完結済,"2008 〜 2011",https://images-na.ssl-images-amazon.com/images/I/51TyvhXNcaL.jpg,--
14446,絶倫SEX,汐見朝子,秋水社ORIGINAL,,巻,連載中," 〜 ",,--
14447,高嶺のハナさん,ムラタコウジ,日本文芸社,,巻,連載中," 〜 ",,--
14448,"Point D","伊月慶悟 とんぼはうす",秋田書店,,全10巻,完結済,"1989 〜 1992",https://images-na.ssl-images-amazon.com/images/I/21C942XXZ1L.jpg,--
14449,RISKY,"たちばな梓 anzu",アムコミ,,巻,連載中," 〜 ",,--
14450,武士のフトコロ,岡村賢二,日本文芸社,週刊漫画ゴラク,全7巻,完結済,"2017 〜 2018",https://images-na.ssl-images-amazon.com/images/I/51z5djYFgNL.jpg,--
14451,にびいろハート,篠田のばら,海王社,,全1巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51k0ZZky-LL.jpg,--
14452,詐騎士,"麻菜摘 かいとーこ",アルファポリス,,巻,連載中," 〜 ",,--
14453,閏くんと白玉ちゃん+兄ぃ,緒山千,A-WAGON,,巻,連載中," 〜 ",,--
14454,眼鏡男子の欲情スイッチ,要まりこ,ぶんか社,,巻,連載中," 〜 ",,--
14455,新・私の部屋の猫放題,TONO,大都社,,2巻,連載中,"2011 〜 ",https://images-na.ssl-images-amazon.com/images/I/41Dlxi-HuYL.jpg,--
14456,調教学園-逃げられない×××,あさき美暮,クリエイティブエンタテインメント,,巻,連載中," 〜 ",,--
14457,義父に初夜を奪われました,ひなひな,ぶんか社,,巻,連載中," 〜 ",,--
14458,アイドルなカレとナイショのLOVE関係,深山カラス,クリエイティブエンタテインメント,,巻,連載中," 〜 ",,--
14459,蜜壺プロデュース,南国パイン,ぶんか社,,巻,連載中," 〜 ",,--
14460,兄弟の秘密ごと,中田アキラ,オークラ出版,,全1巻,完結済,"2011 〜 2011",https://images-na.ssl-images-amazon.com/images/I/510igOcfwqL.jpg,--
14461,オレさまツインズ,如月清華,"グループ ゼロ",,巻,連載中," 〜 ",,--
14462,野獣化した幼なじみに処女を奪われました。,すずしろやくも,ぶんか社,,巻,連載中," 〜 ",,--
14463,いっしょけんめいハジメくん,コンタロウ,集英社,ビジネスジャンプ,全2巻,完結済,"2002 〜 2003",https://images-na.ssl-images-amazon.com/images/I/213395AN94L.jpg,--
14464,ほっこり・箱入りネコBOYS,野中のばら,ぶんか社,,巻,連載中," 〜 ",,--
14465,AV女優とAV男優が同居する話。,時計,小学館クリエイティブ,,全1巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/41HaYFlZPwL.jpg,--
14466,薔薇の吐息,汐見朝子,双葉社,,全1巻,完結済,"2003 〜 2003",,--
14467,ばらの森にいた頃,雲田はるこ,祥伝社,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51r21AgT8rL.jpg,--
14468,ビッチ毒母と最下層JK,花牟礼サキ,ぶんか社,,巻,連載中," 〜 ",,--
14469,スターダスト,眉村千恵子,講談社,,全1巻,完結済,"1982 〜 1982",,--
14470,元カレと、再会0日婚しちゃいました!?,"キグナステルコ キグナステルコ読み切りCollection",ぶんか社,,巻,連載中," 〜 ",,--
14471,"Point D","伊月慶悟 とんぼはうす",秋田書店,,全10巻,完結済,"1989 〜 1992",https://images-na.ssl-images-amazon.com/images/I/21C942XXZ1L.jpg,--
14472,蜜柑次郎,双葉よう,マッグガーデン,,巻,連載中," 〜 ",,--
14473,悩めるシーク,岸田黎子,ハーレクイン,ハーレクイン,全巻,完結済," 〜 ",,--
14474,"ストロベリー・キャニオン 分冊版",朔田浩美,祥伝社,,巻,連載中," 〜 ",,--
14475,黒伯爵と生贄メイド,青山アルト,ぶんか社,,巻,連載中," 〜 ",,--
14476,武士のフトコロ,岡村賢二,日本文芸社,週刊漫画ゴラク,全7巻,完結済,"2017 〜 2018",https://images-na.ssl-images-amazon.com/images/I/51z5djYFgNL.jpg,--
14477,夢で逢いましょう。,水原賢治,"グループ ゼロ",,巻,連載中," 〜 ",,--
14478,詐騎士,"麻菜摘 かいとーこ",アルファポリス,,巻,連載中," 〜 ",,--
14479,淫獄温泉,藤丞めぐる,ぶんか社,,巻,連載中," 〜 ",,--
14480,戦国おんな絵巻,ケン月影,"グループ ゼロ",,巻,連載中," 〜 ",,--
14481,閏くんと白玉ちゃん+兄ぃ,緒山千,A-WAGON,,巻,連載中," 〜 ",,--
14482,眼鏡男子の欲情スイッチ,要まりこ,ぶんか社,,巻,連載中," 〜 ",,--
14483,けだものドクター毒島,"桑沢篤夫 横溝邦彦","グループ ゼロ",,巻,連載中," 〜 ",,--
14484,新・私の部屋の猫放題,TONO,大都社,,2巻,連載中,"2011 〜 ",https://images-na.ssl-images-amazon.com/images/I/41Dlxi-HuYL.jpg,--
14485,調教学園-逃げられない×××,あさき美暮,クリエイティブエンタテインメント,,巻,連載中," 〜 ",,--
14486,義父に初夜を奪われました,ひなひな,ぶんか社,,巻,連載中," 〜 ",,--
14487,"隼人くんと早穂ちゃんは本日もいちゃ甘。 #シーツの上でも#リングの上でも",久遠アユム,ぶんか社,,巻,連載中," 〜 ",,--
14488,アイドルなカレとナイショのLOVE関係,深山カラス,クリエイティブエンタテインメント,,巻,連載中," 〜 ",,--
14489,蜜壺プロデュース,南国パイン,ぶんか社,,巻,連載中," 〜 ",,--
14490,兄弟の秘密ごと,中田アキラ,オークラ出版,,全1巻,完結済,"2011 〜 2011",https://images-na.ssl-images-amazon.com/images/I/510igOcfwqL.jpg,--
14491,ベルサイユのばら外伝,池田理代子,中央公論新社,,全1巻,完結済,"1990 〜 1990",https://images-na.ssl-images-amazon.com/images/I/519NcfbR3FL.jpg,--
14492,"ONE PIECE 新世界編",尾田栄一郎,集英社,週刊少年ジャンプ,全巻,完結済," 〜 ",,--
14493,楠瀬くんは管理人不行届,うさみ☆,ぶんか社,,巻,連載中," 〜 ",,--
14494,"修学旅行! 文化祭! 学校でヒミツのえっち","やぎかつみ 小林花乃",秋水社ORIGINAL,,巻,連載中," 〜 ",,--
14495,くれないROSE,かわだ寛,双葉社,,全1巻,完結済,"1989 〜 1989",,--
14496,ロレンツォの百合,瀬口恵子,ぶんか社,,全1巻,完結済,"1999 〜 1999",https://images-na.ssl-images-amazon.com/images/I/51iOj5P-OSL.jpg,--
14497,てをつなごうよ,目黒あむ,集英社,別冊マーガレット,8巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51HukFb7tpL.jpg,--
14498,君がスキ,鈴虫ぎょえ,"グループ ゼロ",,巻,連載中," 〜 ",,--
14499,ほろにが珈琲にミルクとシュガー,クワナ海,A-WAGON,,巻,連載中," 〜 ",,--
14500,武器よさらば,まつやま誠十,"グループ ゼロ",,巻,連載中," 〜 ",,--
14501,愛の,井出智香恵,A-WAGON,,巻,連載中," 〜 ",,--
14502,馴れ愛なんていらない,彩也,"グループ ゼロ",,巻,連載中," 〜 ",,--
14503,片思い×片思い,上田にく,海王社,,全1巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51Vgyru-UrL.jpg,--
14504,罰かぶり,犬木加奈子,ぶんか社,,全1巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51RThBDrFxL.jpg,--
14505,赤ずきんちゃん、恋を知る。オオカミさんとカラダから始める溺愛レッスン,ふゆきじっぽ,ぶんか社,,巻,連載中," 〜 ",,--
14506,世の中は僕らに甘い,高口里純,Benjanet,,巻,連載中," 〜 ",,--
14507,"蜜愛千本桜 和服御曹司のフラチな恋事情",日乃カエン,ぶんか社,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51qaP9OF%2BNL.jpg,--
14508,こじらせオタクのはじめて、ホストに食べられちゃいました!,ENVY,ぶんか社,,巻,連載中," 〜 ",,--
14509,カモシカ,鎌田洋次,双葉社,,巻,連載中," 〜 ",,--
14510,安全第一仙太郎,桑沢篤夫,講談社,ミスターマガジン,全1巻,完結済,"1998 〜 1998",,--
14511,トニーにおまかせ,石山あきら,秋田書店,,全1巻,完結済,"1993 〜 1993",,--
14512,"まるいぴよこホラー傑作集 鬼はそと",まるいぴよこ,ぶんか社,,巻,連載中," 〜 ",,--
14513,うまくなるミニバスケットボール,松野千歌,学研,,巻,連載中," 〜 ",,--
14514,"まんがグリム童話 マッチ売りの少女",佐々木みすず,ぶんか社,,巻,連載中," 〜 ",,--
14515,"マンガ風水師 黒門","桑沢篤夫 桑沢篤夫 黒門 その他","グループ ゼロ",,巻,連載中," 〜 ",,--
14516,"信長の野望~輪廻転将~ 無料電子版","コーエーテクモゲームス 小野洋一郎",学研,,巻,連載中," 〜 ",,--
14517,インフィニット・デンドログラム,今井神,ホビージャパン,コミックファイア,6巻,連載中,"2017 〜 ",https://images-na.ssl-images-amazon.com/images/I/51ys5q%2BfwzL.jpg,--
14518,パート村八分,六畳間,ぶんか社,,巻,連載中," 〜 ",,--
14519,信じる者は救われる!,片山こずえ,集英社,,全1巻,完結済,"1993 〜 1993",,--
14520,先生×生徒じゃダメですか,"里見美代子 えびす華子 高村英生",秋水社ORIGINAL,,巻,連載中," 〜 ",,--
14521,エスパークススタンダード・エディション,"サンエックス株式会社 征矢浩志",ブッキング,,全1巻,完結済,"2009 〜 2009",https://images-na.ssl-images-amazon.com/images/I/6156xktbpBL.jpg,--
14522,兄弟失格それ上等,中川カネ子,大洋図書,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/514m2hh-EoL.jpg,--
14523,ビーンク&ロサ,模造クリスタル,イースト・プレス,,全1巻,完結済,"2015 〜 2015",https://images-na.ssl-images-amazon.com/images/I/61%2BlRo-Z8pL.jpg,--
14524,なでしこドレミソラ,みやびあきの,芳文社,まんがタイムきらら,5巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51ic%2BjIntDL.jpg,--
14525,キスだけじゃイヤ,笠間留美,"グループ ゼロ",,巻,連載中," 〜 ",,--
14526,音羽マリアの異次元透視,"ひわときこ 音羽マリア",ぶんか社,,巻,連載中," 〜 ",,--
14527,蒼空,"倉科遼 成田マナブ",実業之日本社,,全1巻,完結済,"2008 〜 2008",https://images-na.ssl-images-amazon.com/images/I/51x8Y9omOQL.jpg,--
14528,OLシンデレラ,やまのべきった,"グループ ゼロ",,巻,連載中," 〜 ",,--
14529,ファミリーレストラン,雁須磨子,太田出版,マンガ・エロティクス・エフ,全1巻,完結済,"2005 〜 2005",https://images-na.ssl-images-amazon.com/images/I/51YK62WY90L.jpg,--
14530,泥の花,上野すばる,A-KAGURA,,巻,連載中," 〜 ",,--
14531,日曜日にパウンドケーキ,阿弥陀しずく,祥伝社,,全1巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51K3Yi-1%2BNL.jpg,--
14532,楽園を追われても,夏生恒,"グループ ゼロ",,巻,連載中," 〜 ",,--
14533,木崎少年のほろにが喫茶巡礼,左東武之,新潮社,くらげバンチ,全2巻,完結済,"2016 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51DqzfXn0oL.jpg,--
14534,軽い気持ちで替え玉になったらとんでもない夫がついてきた。,"園太デイ 奏多悠香",アルファポリス,,巻,連載中," 〜 ",,--
14535,"Prism Love",ゆかりがわ弓夜,"グループ ゼロ",,巻,連載中," 〜 ",,--
14536,酒で人生終わりました。,華桜こもも,ぶんか社,,巻,連載中," 〜 ",,--
14537,"アニマル・ライフ 大学生編",梶原なつ,"グループ ゼロ",,巻,連載中," 〜 ",,--
14538,執事たちの沈黙,桜田雛,小学館,Cheese!,10巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51sVUMQe9nL.jpg,--
14539,結婚なんてしなきゃよかった,和田海里,ぶんか社,,巻,連載中," 〜 ",,--
14540,かわいそうな子供,安武わたる,ぶんか社,,巻,連載中," 〜 ",,--
14541,はじめまして寛八です!,てしろぎたかし,"グループ ゼロ",,巻,連載中," 〜 ",,--
14542,愛されぬ妻,"麻生歩 トリッシュ モーリ",ハーレクイン,,全1巻,完結済,"2010 〜 2010",,--
14543,無頼侍,鈴木マサカズ,エンターブレイン,コミックビーム,全3巻,完結済,"2005 〜 2006",,--
14544,"ふくらめ!ちっぱい あほ子と部長のイク乳作戦",春瀬なつた,ぶんか社,,巻,連載中," 〜 ",,--
14545,マンガでカンタン!中学英語は7日間でやり直せる。,"澤井康佑 関谷由香理",学研,,巻,連載中," 〜 ",,--
14546,ゆかいな多猫ライフ,まつうらゆうこ,大都社,,全1巻,完結済,"2014 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51ytQq-BMKL.jpg,--
14547,"まんがグリム童話 若草物語",魔木子,ぶんか社,,巻,連載中," 〜 ",,--
14548,恋と罰,"松居大悟 オオイシヒロト",太田出版,"Ohta Web Comic",全2巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51z74BKwj%2BL.jpg,--
14549,からだのひみつ,"平松伸二 石原まこちん ビッグ錠 その他",学研,,巻,連載中," 〜 ",,--
14550,"新選組恋慕 ケダモノ剣士の淫らな餌食",霜月星良,ぶんか社,,全2巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/61BtfYXGueL.jpg,--
14551,おお!マリア様!,アヒョン,"LINE WEBTOON",LINEマンガ,巻,連載中," 〜 ",,--
14552,追いつけないし戻れない,杜若わか,"KADOKAWA / メディアファクトリー",,巻,連載中," 〜 ",,--
14553,双子コンプレックス,おりはらさちこ,ぶんか社,,巻,連載中," 〜 ",,--
14554,青春パズル,泡沫,LINE,LINEマンガ,全巻,完結済," 〜 ",,--
14555,山田くんと佐藤さん,松苗あけみ,集英社,ぶーけ,全2巻,完結済,"1984 〜 1984",https://images-na.ssl-images-amazon.com/images/I/21XVJ2YFGVL.jpg,--
14556,殺スタグラム,RYOUNG,"LINE WEBTOON",LINEマンガ,巻,連載中," 〜 ",,--
14557,横浜ホメロス,"小池一夫 叶精作",徳間書店,,全1巻,完結済,"2003 〜 2003",,--
14558,迷廊館のチャナ,冨士宏,マッグガーデン,,巻,連載中," 〜 ",,--
14559,雌お兄さんと溺愛花嫁,"猫宮なお 猫宮なお読み切りCollection",ぶんか社,,巻,連載中," 〜 ",,--
14560,お前は2番目,夏目かつら,日本文芸社,,全1巻,完結済,"2012 〜 2012",https://images-na.ssl-images-amazon.com/images/I/51MGe65vjAL.jpg,--
14561,好きな人は既婚者でした,音マサキ,COMIC維新,,巻,連載中," 〜 ",,--
14562,ワガママ石油王になつかれました,こごみモチコ,"イースト プレス",,巻,連載中," 〜 ",,--
14563,たまたまオトメ,"瀬口たかひろ 原田重光",白泉社,ヤングアニマルあいらんど,全2巻,完結済,"2012 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51G8igDfp4L.jpg,--
14564,きみとフェロモン,七瀬あゆむ,ガイドワークス,,巻,連載中," 〜 ",,--
14565,"まんがグリム童話 美女と野獣",佐々木みすず,ぶんか社,,巻,連載中," 〜 ",,--
